,accountingchange,amended,audited,capitalexpenditures,cashandcashequivalents,cashcashequivalentsandshortterminvestments,cashfromfinancingactivities,cashfrominvestingactivities,cashfromoperatingactivities,cfdepreciationamortization,changeinaccountsreceivable,changeincurrentassets,changeincurrentliabilities,changeininventories,commonstock,company_cik,company_symbol,costofrevenue,created_at,crosscalculated,currencycode,dcn,deferredcharges,discontinuedoperations,dividendspaid,ebit,effectofexchangerateoncash,equityearnings,extraordinaryitems,goodwill,grossprofit,incomebeforetaxes,intangibleassets,interestexpense,inventoriesnet,investmentchangesnet,minorityinterest,name,netchangeincash,netincome,netincomeapplicabletocommon,original,otherassets,othercurrentassets,othercurrentliabilities,otherequity,otherliabilities,period,periodenddate,periodlength,periodlengthcode,preferredstock,preliminary,propertyplantequipmentnet,quarter,receiveddate,researchdevelopmentexpense,restated,retainedearnings,sellinggeneraladministrativeexpenses,totaladjustments,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totallongtermdebt,totalreceivablesnet,totalrevenue,totalshorttermdebt,totalstockholdersequity,treasurystock,updated_at,usdconversionrate,year
1,,False,True,-558000000.0,1145000000.0,1145000000.0,-600000000.0,-643000000.0,1314000000.0,519000000.0,-126000000.0,-111000000.0,-13000000.0,15000000.0,39000000.0,100493,TSN,32016000000.0,2015-04-24 01:02:37.918000,False,USD,0000100493-14-000220,,-70000000.0,-104000000.0,1375000000.0,3000000.0,,,1902000000.0,2358000000.0,1257000000,138000000.0,-145000000.0,2817000000.0,-18000000.0,32000000.0,10-K,74000000.0,778000000,778000000,False,480000000.0,145000000.0,1138000000.0,,560000000.0,ann,9/28/2013,12,m,,False,4053000000.0,4,11/17/2014,,False,4999000000.0,983000000.0,536000000.0,12177000000.0,5604000000.0,3010000000.0,5976000000.0,1895000000.0,1497000000.0,34374000000,513000000.0,6201000000.0,-1021000000.0,2015-04-24 01:02:37.918000,1,2013
2,,False,True,-690000000.0,1071000000.0,1071000000.0,-171000000.0,-660000000.0,1187000000.0,499000000.0,-69000000.0,-328000000.0,111000000.0,-259000000.0,39000000.0,100493,TSN,30865000000.0,2015-04-24 01:02:37.918000,False,USD,0000100493-14-000220,,-38000000.0,-57000000.0,1286000000.0,-1000000.0,,,1891000000.0,2190000000.0,965000000,129000000.0,-356000000.0,2809000000.0,-11000000.0,30000000.0,10-K,355000000.0,583000000,583000000,False,451000000.0,145000000.0,943000000.0,,549000000.0,ann,9/29/2012,12,m,,False,4022000000.0,4,11/17/2014,,False,4327000000.0,904000000.0,611000000.0,11896000000.0,5403000000.0,2830000000.0,5884000000.0,1917000000.0,1378000000.0,33055000000,515000000.0,6012000000.0,-569000000.0,2015-04-24 01:02:37.918000,1,2012
3,,False,True,-643000000.0,716000000.0,716000000.0,-658000000.0,-644000000.0,1046000000.0,506000000.0,-114000000.0,-413000000.0,171000000.0,-299000000.0,39000000.0,100493,TSN,29837000000.0,2015-04-24 01:02:37.918000,False,USD,0000100493-13-000079,,-5000000.0,-59000000.0,1289000000.0,-6000000.0,,,1892000000.0,2195000000.0,1078000000,149000000.0,-242000000.0,2587000000.0,-29000000.0,28000000.0,10-K,-262000000.0,750000000,750000000,False,427000000.0,156000000.0,1040000000.0,,476000000.0,ann,10/1/2011,12,m,,False,3823000000.0,4,11/18/2013,,False,3801000000.0,906000000.0,313000000.0,11071000000.0,4780000000.0,2374000000.0,5414000000.0,2112000000.0,1321000000.0,32032000000,70000000.0,5657000000.0,-365000000.0,2015-04-24 01:02:37.918000,1,2011
0,,False,True,-685000000.0,1000000000.0,1000000000.0,1570000000.0,-3172000000.0,1364000000.0,577000000.0,,112000000.0,-298000000.0,149000000.0,26000000.0,50104,TSO,35691000000.0,2015-04-24 01:02:37.919000,False,USD,0000050104-15-000007,,-29000000.0,-237000000.0,1636000000.0,,10000000.0,,,4942000000.0,1454000000,1222000000.0,-235000000.0,2439000000.0,,2522000000.0,10-K,-238000000.0,843000000,843000000,True,1243000000.0,,996000000.0,0.0,790000000.0,ann,12/31/2014,12,m,,False,9045000000.0,4,2/24/2015,,False,4642000000.0,342000000.0,476000000.0,16584000000.0,5074000000.0,3466000000.0,12130000000.0,4254000000.0,1435000000.0,40633000000,,4454000000.0,-1320000000.0,2015-04-24 01:02:37.919000,1,2014
1,,False,True,-570000000.0,1238000000.0,1238000000.0,1317000000.0,-2577000000.0,859000000.0,504000000.0,,-318000000.0,518000000.0,-311000000.0,26000000.0,50104,TSO,34085000000.0,2015-04-24 01:02:37.919000,False,USD,0000050104-15-000007,,20000000.0,-180000000.0,779000000.0,,11000000.0,,,3516000000.0,669000000,263000000.0,-149000000.0,2565000000.0,,1183000000.0,10-K,-401000000.0,412000000,412000000,False,925000000.0,,812000000.0,0.0,655000000.0,ann,12/31/2013,12,m,,False,6875000000.0,4,2/24/2015,,False,3940000000.0,337000000.0,405000000.0,13389000000.0,5326000000.0,3408000000.0,9087000000.0,2823000000.0,1313000000.0,37601000000,,4302000000.0,-798000000.0,2015-04-24 01:02:37.919000,1,2013
2,,False,True,-529000000.0,1639000000.0,1639000000.0,-150000000.0,-696000000.0,1585000000.0,457000000.0,,334000000.0,-61000000.0,192000000.0,25000000.0,50104,TSO,26045000000.0,2015-04-24 01:02:37.919000,False,USD,0000050104-15-000007,,-133000000.0,-64000000.0,1644000000.0,,0.0,,,3764000000.0,1430000000,214000000.0,-165000000.0,1338000000.0,,486000000.0,10-K,739000000.0,743000000,743000000,False,620000000.0,337000000.0,682000000.0,0.0,649000000.0,ann,12/31/2012,12,m,,False,5232000000.0,4,2/24/2015,,False,3649000000.0,297000000.0,815000000.0,10702000000.0,4636000000.0,2881000000.0,6451000000.0,1585000000.0,1126000000.0,29809000000,3000000.0,4251000000.0,-356000000.0,2015-04-24 01:02:37.919000,1,2012
3,,False,True,-298000000.0,900000000.0,900000000.0,-146000000.0,-291000000.0,689000000.0,434000000.0,,-942000000.0,448000000.0,-506000000.0,25000000.0,50104,TSO,24022000000.0,2015-04-24 01:02:37.919000,False,USD,0000050104-14-000013,,-30000000.0,-9000000.0,1193000000.0,,0.0,,,3160000000.0,952000000,,-179000000.0,1763000000.0,,310000000.0,10-K,252000000.0,546000000,546000000,False,367000000.0,,0.0,0.0,567000000.0,ann,12/31/2011,12,m,0.0,False,5148000000.0,4,2/24/2014,,False,2944000000.0,227000000.0,126000000.0,9892000000.0,4151000000.0,3249000000.0,6224000000.0,1283000000.0,1272000000.0,27182000000,418000000.0,3668000000.0,-226000000.0,2015-04-24 01:02:37.919000,1,2011
0,,False,True,-75913000.0,289183000.0,289183000.0,-316473000.0,-226607000.0,560201000.0,250218000.0,-33406000.0,-43931000.0,9179000.0,,20278000.0,721683,TSS,1668892000.0,2015-04-24 01:02:37.920000,False,USD,0001193125-15-063177,,48655000.0,-81968000.0,431640000.0,-6168000.0,17583000.0,,1547397000.0,777985000.0,392929000,1006560000.0,,,-3291000.0,6882000.0,10-K,10953000.0,322872000,322872000,True,91016000.0,4003000.0,158808000.0,,98006000.0,ann,12/31/2014,12,m,,False,290585000.0,4,2/26/2015,,False,1966370000.0,343128000.0,230795000.0,3733581000.0,690553000.0,296513000.0,2018327000.0,1405106000.0,283203000.0,2446877000,50911000.0,1692762000.0,-453230000.0,2015-04-24 01:02:37.920000,1,2014
1,,False,True,-40598000.0,247700000.0,247700000.0,1091814000.0,-1509836000.0,452398000.0,212845000.0,-8667000.0,-9238000.0,-52445000.0,,20279000.0,721683,TSS,1369438000.0,2015-04-24 01:02:37.921000,False,USD,0001193125-15-063177,,2055000.0,-63831000.0,382500000.0,-3758000.0,13047000.0,,1541574000.0,694867000.0,352476000,1030127000.0,,,-1378000.0,21349000.0,10-K,30618000.0,244750000,244750000,False,102861000.0,41193000.0,168306000.0,,82797000.0,ann,12/31/2013,12,m,,False,259968000.0,4,2/26/2015,,False,1718204000.0,298147000.0,195801000.0,3686568000.0,653933000.0,297215000.0,2065839000.0,1435751000.0,255773000.0,2064305000,56919000.0,1581077000.0,-326996000.0,2015-04-24 01:02:37.921000,1,2013
2,,False,True,-31395000.0,247612000.0,247612000.0,-212965000.0,-309794000.0,455753000.0,170908000.0,2855000.0,-90000.0,30123000.0,,20247000.0,721683,TSS,1189341000.0,2015-04-24 01:02:37.921000,False,USD,0001193125-15-063177,,995000.0,-96832000.0,354969000.0,-1719000.0,10171000.0,,518344000.0,604216000.0,352873000,518238000.0,,,-3031000.0,19725000.0,10-K,-68725000.0,244280000,244280000,False,59043000.0,,100282000.0,,68791000.0,ann,12/31/2012,12,m,,False,260389000.0,4,2/26/2015,,False,1549063000.0,247597000.0,205830000.0,2023838000.0,574726000.0,230519000.0,559123000.0,192014000.0,247083000.0,1793557000,40624000.0,1425210000.0,-287301000.0,2015-04-24 01:02:37.921000,1,2012
3,,False,True,-26938000.0,316337000.0,316337000.0,-371053000.0,-141420000.0,436319000.0,169325000.0,-7044000.0,16055000.0,2626000.0,,20186000.0,721683,TSS,1257970000.0,2015-04-24 01:02:37.921000,False,USD,0001193125-14-067465,,,-54382000.0,322456000.0,-2304000.0,8708000.0,,355498000.0,550996000.0,316551000,459481000.0,,,-2066000.0,19720000.0,10-K,-78458000.0,220559000,220559000,False,39631000.0,,125863000.0,,60325000.0,ann,12/31/2011,12,m,,False,266608000.0,4,2/25/2014,,False,1380634000.0,227251000.0,213657000.0,1858392000.0,650181000.0,380576000.0,557103000.0,63593000.0,248541000.0,1808966000,195614000.0,1301289000.0,-225034000.0,2015-04-24 01:02:37.921000,1,2011
0,,False,True,-4097000000.0,707000000.0,707000000.0,-2076000000.0,-4092000000.0,6350000000.0,3371000000.0,,11000000.0,82000000.0,,3000000.0,1377013,TWC,6824000000.0,2015-04-24 01:02:37.933000,False,USD,0001193125-15-048927,,,-857000000.0,4632000000.0,,,,3137000000.0,15988000000.0,3248000000,26535000000.0,-1419000000.0,,17000000.0,4000000.0,10-K,182000000.0,2031000000,2031000000,True,459000000.0,391000000.0,1813000000.0,,726000000.0,ann,12/31/2014,12,m,,False,15990000000.0,4,2/13/2015,,False,1162000000.0,2192000000.0,4319000000.0,48501000000.0,2316000000.0,4497000000.0,40488000000.0,22701000000.0,949000000.0,22812000000,1017000000.0,8013000000.0,,2015-04-24 01:02:37.933000,1,2014
1,,False,True,-3198000000.0,525000000.0,525000000.0,-5056000000.0,-3476000000.0,5753000000.0,3281000000.0,,-23000000.0,157000000.0,,3000000.0,1377013,TWC,6450000000.0,2015-04-24 01:02:37.933000,False,USD,0001193125-15-048927,,,-758000000.0,4580000000.0,,,,3196000000.0,15670000000.0,3039000000,26564000000.0,-1552000000.0,,138000000.0,4000000.0,10-K,-2779000000.0,1954000000,1954000000,False,1257000000.0,331000000.0,1837000000.0,,717000000.0,ann,12/31/2013,12,m,,False,15056000000.0,4,2/13/2015,,False,-55000000.0,2048000000.0,3799000000.0,48273000000.0,2144000000.0,5226000000.0,41330000000.0,23285000000.0,954000000.0,22120000000,1767000000.0,6943000000.0,,2015-04-24 01:02:37.933000,1,2013
2,,False,True,-3095000000.0,3304000000.0,3454000000.0,-4053000000.0,-3345000000.0,5525000000.0,3264000000.0,,-63000000.0,-26000000.0,,3000000.0,1377013,TWC,6137000000.0,2015-04-24 01:02:37.933000,False,USD,0001193125-15-048927,,,-700000000.0,4445000000.0,,,,2889000000.0,15249000000.0,3336000000,26652000000.0,-1606000000.0,,-103000000.0,4000000.0,10-K,-1873000000.0,2155000000,2155000000,False,562000000.0,223000000.0,2105000000.0,,750000000.0,ann,12/31/2012,12,m,,False,14742000000.0,4,2/13/2015,,False,363000000.0,1816000000.0,3366000000.0,49809000000.0,4877000000.0,5325000000.0,42530000000.0,25171000000.0,883000000.0,21386000000,1518000000.0,7279000000.0,,2015-04-24 01:02:37.933000,1,2012
3,,False,True,-2937000000.0,5177000000.0,5177000000.0,-28000000.0,-3530000000.0,5688000000.0,3027000000.0,,-25000000.0,202000000.0,,3000000.0,1377013,TWC,9138000000.0,2015-04-24 01:02:37.933000,False,USD,0001193125-14-056642,,,-642000000.0,4069000000.0,,,,2247000000.0,10537000000.0,2462000000,24500000000.0,-1518000000.0,,-19000000.0,7000000.0,10-K,2130000000.0,1665000000,1665000000,False,452000000.0,187000000.0,1727000000.0,,551000000.0,ann,12/31/2011,12,m,,False,13905000000.0,4,2/18/2014,,False,68000000.0,3311000000.0,4021000000.0,48276000000.0,6398000000.0,5370000000.0,40746000000.0,24620000000.0,767000000.0,19675000000,2122000000.0,7530000000.0,,2015-04-24 01:02:37.933000,1,2011
0,,False,True,-474000000.0,2618000000.0,2618000000.0,-3943000000.0,1383000000.0,3681000000.0,8773000000.0,,-8192000000.0,592000000.0,-7789000000.0,17000000.0,1105705,TWX,15875000000.0,2015-04-24 01:02:37.939000,False,USD,0001193125-15-064862,,-67000000.0,-1109000000.0,5511000000.0,-216000000.0,,,27565000000.0,11484000000.0,4679000000,8173000000.0,-1169000000.0,1700000000.0,143000000.0,0.0,10-K,802000000.0,3827000000,3827000000,True,9360000000.0,0.0,0.0,,5684000000.0,ann,12/31/2014,12,m,,False,2655000000.0,4,2/26/2015,,False,-81214000000.0,5190000000.0,-146000000.0,63259000000.0,13180000000.0,9204000000.0,38783000000.0,21376000000.0,7720000000.0,27359000000,1118000000.0,24476000000.0,-42445000000.0,2015-04-24 01:02:37.939000,1,2014
1,,False,True,-568000000.0,1816000000.0,1816000000.0,-3783000000.0,-887000000.0,3258000000.0,8021000000.0,,-7660000000.0,-416000000.0,-7226000000.0,17000000.0,1105705,TWX,14935000000.0,2015-04-24 01:02:37.939000,False,USD,0001193125-15-064862,,337000000.0,-1074000000.0,6139000000.0,35000000.0,,,27401000000.0,11526000000.0,4968000000,8381000000.0,-1189000000.0,1648000000.0,176000000.0,0.0,10-K,-944000000.0,3691000000,3691000000,False,14386000000.0,834000000.0,1026000000.0,,7008000000.0,ann,12/31/2013,12,m,,False,3291000000.0,4,2/26/2015,,True,-85041000000.0,4934000000.0,-433000000.0,67999000000.0,12531000000.0,8388000000.0,38095000000.0,20061000000.0,7305000000.0,26461000000,66000000.0,29904000000.0,-37630000000.0,2015-04-24 01:02:37.939000,1,2013
2,,False,True,-609000000.0,2841000000.0,2841000000.0,-2831000000.0,-1220000000.0,2987000000.0,7975000000.0,,-7997000000.0,58000000.0,-7564000000.0,17000000.0,1105705,TWX,14575000000.0,2015-04-24 01:02:37.939000,False,USD,0001193125-15-064862,,259000000.0,-1011000000.0,5453000000.0,14000000.0,,,30446000000.0,10750000000.0,4033000000,9750000000.0,-1251000000.0,2036000000.0,49000000.0,1000000.0,10-K,-621000000.0,2925000000,2925000000,False,8721000000.0,,,,6721000000.0,ann,12/31/2012,12,m,,False,3942000000.0,4,2/26/2015,,True,-88732000000.0,4813000000.0,65000000.0,68089000000.0,13264000000.0,9799000000.0,38293000000.0,19122000000.0,7385000000.0,25325000000,749000000.0,29796000000.0,-35077000000.0,2015-04-24 01:02:37.939000,1,2012
3,,False,True,-772000000.0,3476000000.0,3476000000.0,-2533000000.0,-1086000000.0,3432000000.0,7954000000.0,,-8237000000.0,167000000.0,-7624000000.0,17000000.0,1105705,TWX,16311000000.0,2015-04-24 01:02:37.939000,False,USD,0001193125-14-069071,,0.0,-997000000.0,5798000000.0,,,,30029000000.0,12663000000.0,4359000000,10037000000.0,-1210000000.0,1890000000.0,51000000.0,-3000000.0,10-K,-187000000.0,2886000000,2886000000,False,8520000000.0,,,,6334000000.0,ann,12/31/2011,12,m,,False,3963000000.0,4,2/26/2014,,False,-91671000000.0,6439000000.0,566000000.0,67801000000.0,13432000000.0,8922000000.0,37844000000.0,19501000000.0,6922000000.0,28974000000,23000000.0,29957000000.0,-33651000000.0,2015-04-24 01:02:37.939000,1,2011
0,,False,True,-429000000.0,822000000.0,822000000.0,335000000.0,-1919000000.0,1208000000.0,459000000.0,56000000.0,-25000000.0,129000000.0,-209000000.0,36000000.0,217346,TXT,11421000000.0,2015-04-24 01:02:37.942000,False,USD,0001104659-15-013784,,-5000000.0,-28000000.0,1044000000.0,-13000000.0,,,2027000000.0,2457000000.0,853000000,,-191000000.0,3928000000.0,134000000.0,,10-K,-389000000.0,600000000,600000000,True,3717000000.0,579000000.0,,,2829000000.0,ann,1/3/2015,12,m,,False,2497000000.0,4,2/25/2015,,False,4623000000.0,1361000000.0,611000000.0,14605000000.0,6364000000.0,3638000000.0,10333000000.0,3866000000.0,1035000000.0,13878000000,8000000.0,4272000000.0,-340000000.0,2015-04-24 01:02:37.942000,1,2014
1,,False,True,-444000000.0,1211000000.0,1211000000.0,-742000000.0,-264000000.0,810000000.0,389000000.0,-118000000.0,-83000000.0,-100000000.0,-118000000.0,35000000.0,217346,TXT,10131000000.0,2015-04-24 01:02:37.942000,False,USD,0001104659-15-013784,,0.0,-22000000.0,847000000.0,-6000000.0,,,1735000000.0,1973000000.0,674000000,,-173000000.0,2963000000.0,368000000.0,,10-K,-202000000.0,498000000,498000000,False,3374000000.0,467000000.0,,,2378000000.0,ann,12/28/2013,12,m,,False,2215000000.0,4,2/25/2015,,False,4045000000.0,1126000000.0,315000000.0,12944000000.0,5620000000.0,3003000000.0,8560000000.0,3179000000.0,979000000.0,12104000000,8000000.0,4384000000.0,0.0,2015-04-24 01:02:37.942000,1,2013
2,,False,True,-480000000.0,1413000000.0,1413000000.0,-781000000.0,378000000.0,927000000.0,383000000.0,32000000.0,-136000000.0,-157000000.0,-316000000.0,35000000.0,217346,TXT,10019000000.0,2015-04-24 01:02:37.942000,False,USD,0001104659-15-013784,,8000000.0,-17000000.0,1053000000.0,4000000.0,,,1649000000.0,2218000000.0,841000000,,-212000000.0,2712000000.0,848000000.0,,10-K,528000000.0,589000000,589000000,False,3811000000.0,470000000.0,,,3078000000.0,ann,12/29/2012,12,m,,False,2149000000.0,4,2/25/2015,,False,3824000000.0,1165000000.0,346000000.0,13033000000.0,5424000000.0,3512000000.0,10042000000.0,3452000000.0,829000000.0,12237000000,535000000.0,2991000000.0,-275000000.0,2015-04-24 01:02:37.942000,1,2012
3,,False,True,-423000000.0,885000000.0,885000000.0,-1951000000.0,843000000.0,1063000000.0,403000000.0,36000000.0,193000000.0,-438000000.0,-127000000.0,35000000.0,217346,TXT,9308000000.0,2015-04-24 01:02:37.942000,False,USD,0001104659-14-009908,,0.0,-22000000.0,586000000.0,-1000000.0,,,1635000000.0,1967000000.0,337000000,,-246000000.0,2402000000.0,1225000000.0,,10-K,-46000000.0,242000000,242000000,False,2386000000.0,1134000000.0,,,3652000000.0,ann,12/31/2011,12,m,,False,1996000000.0,4,2/14/2014,,False,3257000000.0,1195000000.0,826000000.0,13615000000.0,7598000000.0,2931000000.0,10870000000.0,4287000000.0,3177000000.0,11275000000,146000000.0,2745000000.0,-3000000.0,2015-04-24 01:02:37.942000,1,2011
0,,False,True,-1185000000.0,7907000000.0,17565000000.0,-5480000000.0,-1639000000.0,8887000000.0,1150000000.0,-281000000.0,-436000000.0,-290000000.0,-155000000.0,7736000000.0,804328,QCOM,10686000000.0,2015-04-24 01:02:23.774000,False,USD,0001234452-14-000320,,430000000.0,-2586000000.0,7550000000.0,-3000000.0,,,4488000000.0,15801000000.0,8778000000,2580000000.0,,1458000000.0,-465000000.0,-3000000.0,10-K,1765000000.0,7967000000,7967000000,True,975000000.0,401000000.0,2243000000.0,,428000000.0,ann,9/28/2014,12,m,0.0,False,2487000000.0,4,11/5/2014,5477000000.0,False,30799000000.0,2290000000.0,923000000.0,48574000000.0,22413000000.0,6013000000.0,9405000000.0,,2412000000.0,26487000000,,39169000000.0,,2015-04-24 01:02:23.774000,1,2014
1,,False,True,-1048000000.0,6142000000.0,14966000000.0,-4845000000.0,-1578000000.0,8778000000.0,1017000000.0,-680000000.0,-980000000.0,1074000000.0,-300000000.0,9874000000.0,804328,QCOM,9820000000.0,2015-04-24 01:02:23.774000,False,USD,0001234452-14-000320,,0.0,-2055000000.0,7230000000.0,-5000000.0,,,3976000000.0,15046000000.0,8194000000,2553000000.0,,1302000000.0,-402000000.0,-1000000.0,10-K,2335000000.0,6853000000,6853000000,False,938000000.0,572000000.0,2319000000.0,,550000000.0,ann,9/29/2013,12,m,0.0,False,2995000000.0,4,11/5/2014,4967000000.0,False,25461000000.0,2518000000.0,1933000000.0,45516000000.0,19555000000.0,5213000000.0,9428000000.0,,2142000000.0,24866000000,,36088000000.0,,2015-04-24 01:02:23.774000,1,2013
2,,False,True,-1284000000.0,3807000000.0,12374000000.0,-757000000.0,-6877000000.0,5998000000.0,897000000.0,-456000000.0,-708000000.0,283000000.0,-252000000.0,0.0,804328,QCOM,7096000000.0,2015-04-24 01:02:23.774000,False,USD,0001234452-14-000320,,776000000.0,-1583000000.0,5682000000.0,-19000000.0,,,3917000000.0,12025000000.0,6562000000,2938000000.0,,1030000000.0,-6602000000.0,22000000.0,10-K,-1655000000.0,6109000000,6109000000,False,1786000000.0,473000000.0,2795000000.0,,426000000.0,ann,9/30/2012,12,m,0.0,False,2851000000.0,4,11/5/2014,3915000000.0,False,20701000000.0,2270000000.0,-61000000.0,43012000000.0,15645000000.0,5302000000.0,9489000000.0,,1459000000.0,19121000000,,33523000000.0,,2015-04-24 01:02:23.774000,1,2012
3,,False,True,-593000000.0,5462000000.0,11652000000.0,1518000000.0,-4489000000.0,4900000000.0,1061000000.0,-140000000.0,-202000000.0,714000000.0,-62000000.0,0.0,804328,QCOM,4877000000.0,2015-04-24 01:02:23.774000,False,USD,0001234452-13-000483,,-313000000.0,-1346000000.0,5026000000.0,-14000000.0,,,3432000000.0,10080000000.0,5687000000,3099000000.0,,765000000.0,-287000000.0,21000000.0,10-K,1915000000.0,4260000000,4260000000,False,2220000000.0,346000000.0,2072000000.0,,620000000.0,ann,9/25/2011,12,m,0.0,False,2414000000.0,4,11/6/2013,2995000000.0,False,16204000000.0,1945000000.0,658000000.0,36422000000.0,14293000000.0,5289000000.0,9471000000.0,,993000000.0,14957000000,994000000.0,26951000000.0,,2015-04-24 01:02:23.774000,1,2011
0,,False,True,-288000000.0,892000000.0,892000000.0,-261000000.0,-221000000.0,831000000.0,361000000.0,-93000000.0,-197000000.0,234000000.0,-13000000.0,208000000.0,833444,TYC,6555000000.0,2015-04-24 01:02:37.943000,False,USD,0000833444-14-000124,,1044000000.0,-311000000.0,697000000.0,-20000000.0,206000000.0,,4126000000.0,3785000000.0,613000000,737000000.0,-97000000.0,628000000.0,147000000.0,23000000.0,10-K,329000000.0,1838000000,1838000000,True,926000000.0,21000000.0,13000000.0,,1877000000.0,ann,9/26/2014,12,m,,False,1269000000.0,4,11/14/2014,,False,4873000000.0,3040000000.0,-1007000000.0,11809000000.0,4751000000.0,3471000000.0,7149000000.0,1443000000.0,1750000000.0,10340000000,20000000.0,4647000000.0,-2515000000.0,2015-04-24 01:02:37.943000,1,2014
1,,False,True,-270000000.0,563000000.0,563000000.0,-419000000.0,-545000000.0,694000000.0,382000000.0,-75000000.0,-80000000.0,-270000000.0,-36000000.0,208000000.0,833444,TYC,6402000000.0,2015-04-24 01:02:37.943000,False,USD,0000833444-14-000124,,93000000.0,-288000000.0,709000000.0,-11000000.0,-48000000.0,,4162000000.0,3671000000.0,596000000,791000000.0,-100000000.0,645000000.0,-45000000.0,23000000.0,10-K,-311000000.0,536000000,536000000,False,1082000000.0,856000000.0,236000000.0,,1881000000.0,ann,9/27/2013,12,m,,False,1284000000.0,4,11/14/2014,,False,3035000000.0,2843000000.0,158000000.0,12176000000.0,4857000000.0,3349000000.0,7066000000.0,1443000000.0,1704000000.0,10073000000,20000000.0,5098000000.0,-912000000.0,2015-04-24 01:02:37.943000,1,2013
2,,False,True,-295000000.0,844000000.0,844000000.0,-475000000.0,-470000000.0,556000000.0,379000000.0,-121000000.0,-202000000.0,-40000000.0,-71000000.0,2792000000.0,833444,TYC,6316000000.0,2015-04-24 01:02:37.943000,False,USD,0000833444-14-000124,,884000000.0,-461000000.0,578000000.0,8000000.0,-26000000.0,,4367000000.0,3576000000.0,-67000000,771000000.0,-209000000.0,634000000.0,41000000.0,16000000.0,10-K,49000000.0,472000000,472000000,False,1204000000.0,,,,2341000000.0,ann,9/28/2012,12,m,,False,1670000000.0,4,11/14/2014,,False,2499000000.0,2823000000.0,84000000.0,12365000000.0,4353000000.0,3097000000.0,7359000000.0,1481000000.0,1696000000.0,9892000000,10000000.0,4994000000.0,-1094000000.0,2015-04-24 01:02:37.943000,1,2012
